state,stars,review_count,BusinessAcceptsCreditCards,OutdoorSeating,RestaurantsReservations,Caters,RestaurantsTakeOut,GoodForKids,RestaurantsGoodForGroups,RestaurantsDelivery,HasTV,BikeParking
DE,1.5,6,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
PA,1.5,25,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
AB,3.5,25,,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
LA,4,444,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
IN,4.5,63,TRUE,FALSE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
FL,2.5,12,TRUE,,,,FALSE,,,None,,
MO,2,59,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,4.5,118,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
AB,4.5,8,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
MO,2,41,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
FL,3,24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MO,3.5,53,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
PA,2,6,,,,,,,,TRUE,,
AZ,2,16,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
IN,2.5,14,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
AB,3,11,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,1,33,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,
FL,2.5,12,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,2,11,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,
LA,4,6,TRUE,,FALSE,,TRUE,,,FALSE,,
FL,3,5,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,FALSE,FALSE,
PA,3.5,30,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
FL,3,33,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
FL,4,204,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,None,TRUE,TRUE
FL,2,45,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MO,2.5,15,TRUE,FALSE,FALSE,,TRUE,TRUE,FALSE,TRUE,TRUE,
PA,4,174,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,4.5,277,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
IN,3.5,23,TRUE,TRUE,FALSE,,,,TRUE,,TRUE,
DE,2.5,39,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
NJ,3,29,TRUE,,,,TRUE,,,None,,FALSE
PA,2.5,20,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
IN,2,14,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
NJ,3,28,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,
AZ,2.5,10,TRUE,,FALSE,,TRUE,,TRUE,TRUE,,
ID,4,126,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
AZ,3.5,231,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
AB,4,7,,,,,TRUE,,,TRUE,,
PA,3.5,451,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TN,2.5,35,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LA,4,13,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
PA,3.5,234,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LA,1,7,TRUE,,FALSE,,TRUE,TRUE,,TRUE,,
PA,2.5,6,TRUE,,,,,,,,,
TN,1.5,27,,,,,TRUE,TRUE,,TRUE,,
MO,1.5,30,TRUE,FALSE,FALSE,,TRUE,TRUE,FALSE,TRUE,TRUE,
LA,1.5,11,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
TN,3.5,10,TRUE,FALSE,FALSE,,TRUE,TRUE,,FALSE,FALSE,
LA,4.5,9,TRUE,,FALSE,,,,TRUE,,TRUE,
TN,2,6,,,,,FALSE,,,TRUE,,
PA,1.5,7,TRUE,,,,TRUE,,,TRUE,,
MO,4,21,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,
AB,3,23,,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
MO,1.5,37,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
PA,2.5,41,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
TN,4.5,29,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
LA,2.5,14,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
TN,2.5,14,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
AZ,3.5,45,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,3.5,14,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,
FL,2.5,14,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
AB,4,12,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
AB,3.5,15,,FALSE,FALSE,TRUE,TRUE,,,TRUE,FALSE,TRUE
AB,4,50,,TRUE,TRUE,,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
TN,2,46,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,
IN,2,26,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ID,2,17,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
TN,4,218,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
MO,4.5,23,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,
TN,3.5,160,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
IN,2.5,12,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,None,TRUE,TRUE
LA,2,23,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
NJ,1.5,12,TRUE,,FALSE,,FALSE,TRUE,TRUE,TRUE,TRUE,
IL,3,10,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,FALSE,TRUE,
AZ,1.5,18,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,
TN,1.5,18,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,
PA,3,10,TRUE,TRUE,,,TRUE,,,TRUE,,TRUE
IL,2.5,14,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,4,560,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LA,3.5,33,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,4,53,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
PA,2.5,27,TRUE,TRUE,FALSE,,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
FL,4,224,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,None,TRUE,
FL,2,20,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
MO,2,10,TRUE,TRUE,FALSE,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
DE,2.5,7,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
NJ,2.5,6,TRUE,,FALSE,,TRUE,TRUE,,TRUE,,
PA,3,19,,,,,TRUE,,,TRUE,TRUE,
IN,2,13,TRUE,None,FALSE,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
LA,4,1007,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
PA,4.5,187,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IN,1.5,25,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
AB,3,24,,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
AZ,3.5,40,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TN,4.5,50,,,FALSE,,FALSE,,TRUE,FALSE,TRUE,
MO,3.5,85,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IL,3.5,14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,
FL,2.5,80,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
NJ,3,264,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
PA,2.5,40,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
FL,3,71,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
PA,3.5,22,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE,FALSE,TRUE,FALSE
PA,2,7,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
FL,4,16,,,FALSE,TRUE,TRUE,,,TRUE,,
FL,4,3260,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,1.5,31,TRUE,FALSE,FALSE,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
AZ,2.5,12,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,None,TRUE,TRUE
TN,3.5,245,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IL,3.5,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
AB,3,7,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
TN,2,63,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,2.5,13,,TRUE,,,TRUE,,,TRUE,,
MO,4,5,TRUE,,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE
PA,3,26,TRUE,,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
IL,3.5,11,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
PA,2.5,20,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
TN,3,250,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
FL,3,29,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
IN,4,409,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
PA,4,30,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
MO,1.5,123,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
FL,4.5,212,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
TN,2,31,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
AZ,2.5,220,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TN,4,234,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
FL,3.5,423,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,None,TRUE,TRUE
IN,1.5,23,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
MO,2.5,59,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LA,4,7,TRUE,TRUE,FALSE,,TRUE,FALSE,TRUE,FALSE,TRUE,
FL,1.5,7,,,FALSE,,TRUE,TRUE,TRUE,TRUE,,
NJ,2.5,5,,,,,TRUE,,,TRUE,,
FL,3.5,8,TRUE,,FALSE,FALSE,TRUE,,,FALSE,,FALSE
FL,3.5,90,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
PA,3,10,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,
IL,1.5,22,TRUE,,,,TRUE,,,TRUE,TRUE,
MO,2.5,7,TRUE,,,,TRUE,,,TRUE,,FALSE
IN,4,85,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
PA,4,145,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
FL,3.5,30,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
IN,2,43,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
FL,1,14,TRUE,,FALSE,,TRUE,TRUE,TRUE,None,TRUE,
IN,3.5,20,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,None,TRUE,TRUE
PA,4,22,,,,TRUE,TRUE,,,TRUE,,
NJ,3,8,,,,,TRUE,,,TRUE,TRUE,
AB,4,20,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
FL,4.5,77,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,2.5,56,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TN,5,11,,,,,None,,,TRUE,,
IN,2.5,18,,,,,,,,TRUE,,
LA,4,279,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,3,30,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
AB,2.5,7,,,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,FALSE
AB,3.5,10,,FALSE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
PA,3,14,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
IN,3.5,15,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,1.5,39,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
IL,2,16,TRUE,TRUE,,TRUE,TRUE,,,TRUE,,TRUE
PA,1.5,58,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
DE,1.5,14,TRUE,None,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
ID,3.5,64,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,1.5,20,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MO,4.5,186,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,3,151,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,3,11,TRUE,TRUE,,TRUE,TRUE,,,TRUE,,TRUE
TN,3.5,15,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
IL,4.5,17,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
IN,1.5,32,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
IN,3.5,9,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
NJ,3,20,TRUE,,,,TRUE,FALSE,,TRUE,TRUE,
FL,4,323,TRUE,None,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,4,13,,TRUE,,,TRUE,,,TRUE,TRUE,
IN,2,158,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MO,1.5,36,TRUE,,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
MO,1.5,7,TRUE,,,,,,,TRUE,TRUE,
MO,1.5,9,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,
IL,2,37,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,4,144,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
MO,4,480,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
FL,3.5,9,,,,,TRUE,,,TRUE,,
PA,1.5,84,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
AB,2.5,7,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
IN,2,20,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
NJ,1.5,25,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,
IN,2,13,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,None,FALSE,TRUE
PA,1.5,16,TRUE,,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
TN,1.5,63,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
NJ,2.5,44,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,2.5,197,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
TN,3,19,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
NJ,4,7,TRUE,FALSE,TRUE,FALSE,,TRUE,TRUE,FALSE,TRUE,
IN,2.5,43,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
MO,2.5,13,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
AZ,2.5,26,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
PA,4,9,TRUE,TRUE,,,TRUE,,TRUE,,,
FL,2,40,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,2.5,26,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,3,9,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE,FALSE,TRUE
IN,1.5,18,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
FL,3.5,203,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
CA,4.5,318,TRUE,None,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
FL,3.5,115,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,2.5,21,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
AZ,4,444,TRUE,None,TRUE,TRUE,TRUE,TRUE,TRUE,None,TRUE,TRUE
IL,3.5,74,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,,TRUE,
FL,1.5,12,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
NV,3.5,274,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
LA,4.5,166,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IL,2.5,13,TRUE,FALSE,FALSE,,TRUE,,TRUE,TRUE,,
MO,1.5,23,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
LA,2,88,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IN,3.5,67,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
CA,4,296,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
IN,2,16,TRUE,TRUE,,FALSE,TRUE,,,TRUE,TRUE,TRUE
NV,4,276,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
TN,4.5,45,TRUE,TRUE,FALSE,FALSE,TRUE,,TRUE,TRUE,TRUE,TRUE
NJ,2.5,14,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,FALSE,TRUE,
AZ,3,13,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
PA,3.5,92,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
IL,3.5,60,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IN,4.5,508,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
PA,1.5,35,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
ID,3,70,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MO,4,21,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
FL,3.5,8,TRUE,,,TRUE,TRUE,,,FALSE,FALSE,TRUE
AZ,3,152,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
MO,4.5,221,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,
ID,2.5,57,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
LA,3.5,23,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
TN,3,13,TRUE,FALSE,FALSE,,TRUE,,,TRUE,,
IN,4,157,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
LA,2,7,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,
ID,4,239,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TN,1.5,9,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
TN,2.5,19,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,TRUE,
LA,1.5,22,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
ID,4,194,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE
PA,1.5,18,TRUE,None,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
AB,2.5,14,TRUE,,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,
FL,4,222,TRUE,None,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
PA,3.5,7,TRUE,TRUE,,,TRUE,TRUE,TRUE,TRUE,,
TN,4,345,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,2.5,36,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
MO,3.5,146,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LA,1.5,22,,,,,TRUE,,,,TRUE,
AB,4,12,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
NJ,4.5,12,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
AB,1.5,9,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MO,3.5,11,,,,,,,,,,
TN,3,187,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
AB,2,15,,FALSE,FALSE,,TRUE,TRUE,TRUE,FALSE,,TRUE
PA,4,49,TRUE,TRUE,FALSE,,TRUE,,,TRUE,TRUE,TRUE
IN,2,18,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
PA,2,51,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
FL,3,58,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
TN,2,12,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MO,4,265,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
ID,3.5,69,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
AZ,1.5,28,TRUE,,FALSE,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
MO,2,5,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
TN,3,16,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
NV,3.5,368,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IN,2,16,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,
FL,3,97,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
AZ,3,159,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
AB,3.5,7,,FALSE,TRUE,,FALSE,,,FALSE,,
AB,4,12,,TRUE,TRUE,TRUE,TRUE,,,FALSE,FALSE,TRUE
